ent,ent,t,Inciden,Incidenh,Incidenm,ginesp_i,giniesp_p,dessalud_i,dessalud_p,casadh,casadm,escolh,escolm,ocup,ocuph,ocupm,persconSS,perssinSS,ValAgr,Predialpc,gtosal,gstosalpc,hosp,enferm,medic,Salpib,Densidadpoblac,Abarrotes,Verdulerias,Dulcerias,Gimnasios,GiniT_i,GiniT_p
28,Tamaulipas,2018,2.835481299,2.718659435,2.925812119,0.00918291,0.133893979,0.006644644,0.001654179,5.592863754,5.290415287,1.017725696,1.053359875,6.177088123,5.967188411,5.76058456,6.313534204,6.204863347,5.841441391,2.133613179,7.25337338,3.652761815,2.120573931,4.012879387,3.736874362,0.481442629,1.663885968,4.191059582,2.869818208,2.818225894,2.845718018,0.010444401,0.102829037
28,Tamaulipas,2019,2.857422965,2.768793443,2.929602823,0.0155929,0.131096273,0.009838355,0.002645858,5.609074439,5.314265492,1.013535834,1.038968292,6.1943764,5.978168187,5.787835803,6.30882022,6.199950073,5.853168849,2.174742507,7.26268893,3.664245929,2.130333768,4.011781831,3.730620798,0.475671188,1.659084752,4.134495856,2.920123326,2.779596491,2.862727528,0.005385579,0.105807493
28,Tamaulipas,2020,2.586576053,2.521229642,2.642227028,0.01630432,0.128997448,0.008394212,0.002300751,5.601583091,5.35187744,1.024008626,1.053868103,6.191752736,5.967151876,5.797908466,6.312916847,6.202789276,5.816815743,2.160740668,7.310763691,3.712754071,2.173186268,4.025469719,3.738066715,0.563481085,1.662631509,4.121625492,2.942008053,2.789580712,2.827369273,0.019857442,0.096706488
28,Tamaulipas,2021,2.702637294,2.611277104,2.776534116,0.0097116,0.132410175,0.006443811,0.002704622,5.554068189,5.307267064,1.045936583,1.071526292,6.183421891,5.965027572,5.780248165,6.316909462,6.205513459,5.836549347,2.20807872,7.284178121,3.677991669,2.181843588,4.00685096,3.741702984,0.514547753,1.666070346,4.120804178,2.946943271,2.791690649,2.814913181,0.018791358,0.105446721
28,Tamaulipas,2022,2.861205728,2.760052874,2.941476648,0.01277552,0.13133428,0.002192347,0.002192347,5.581507634,5.3350515,1.045135722,1.068719753,6.198227803,5.979351669,5.79579037,6.320792468,6.208144559,5.850451944,2.257343655,7.304128299,3.700791951,2.181843588,4.032538179,3.737510691,0.550228353,1.662877578,4.120935693,2.94792362,2.791690649,2.814247596,0.013121826,0.098923448
28,Tamaulipas,2023,2.848053571,2.74998353,2.926265255,0.01461385,0.137734671,0.00299434,0.003301642,5.56440979,5.307222111,1.039734586,1.077615582,6.210084853,5.99373991,5.803756102,6.324573191,6.210683089,5.849784779,2.253473241,7.297252329,3.686364527,2.161368002,4.044578955,3.745230985,0.550228353,1.666773807,4.121198603,2.948412966,2.793790385,2.811575006,0.014022463,0.101176284
29,Tlaxcala,2014,2.084683498,2.008515008,2.145631415,0.01608002,0.073804912,-0.000185762,-0.003210716,5.007180009,4.655148043,1.006799273,1.039549186,5.692422989,5.470939438,5.293934607,5.584812753,5.94260424,5.088901764,1.626682432,6.666739271,3.562783473,1.84509804,3.46329561,3.273232834,0.7084209,2.496793245,4.065803713,3.163459552,2.957128198,2.371067862,0.011660493,0.083788637
29,Tlaxcala,2015,2.627683267,2.502386147,2.719273267,0.01489382,0.074526234,0,-9.12164E-05,5.018230174,4.649471163,0.999919062,1.036892625,5.706276438,5.495162601,5.291719519,5.59148311,5.948379708,5.108716486,1.604585979,6.672310876,3.562743592,1.851258349,3.464340485,3.285332228,0.675778342,2.502841803,4.065803713,3.163459552,2.957128198,2.371067862,0.013741625,0.084074768
29,Tlaxcala,2016,2.615255467,2.499906923,2.701040986,0.01367937,0.071641609,0,-0.001059332,5.015602825,4.679355205,1.013327448,1.038305671,5.718151953,5.500365481,5.314046383,5.597983523,5.954009858,5.115328298,1.605843539,6.66592901,3.549982375,1.851258349,3.472024698,3.290924559,0.662757832,2.508737903,4.065280871,3.169086357,2.963787827,2.408239965,0.008532373,0.084901345
29,Tlaxcala,2017,2.668963349,2.571207882,2.744003357,0.01443129,0.075840055,2.39853E-05,-0.00140145,5.015632152,4.715393233,1.018728494,1.040285166,5.733533492,5.510885342,5.336789832,5.604321112,5.959508366,5.130039371,1.705436047,6.679685014,3.557114538,1.851258349,3.484299839,3.294466226,0.681241237,2.514493183,4.065355601,3.169086357,2.965201701,2.399673721,0.014003971,0.084512164
29,Tlaxcala,2018,2.768453098,2.655781713,2.853844169,0.01444509,0.076875564,0.000116573,-0.000227441,5.01758838,4.698900512,1.024056785,1.046116191,5.739916321,5.521032113,5.337491208,5.610563288,5.964841129,5.1413614,1.779476214,6.641998275,3.512505165,1.86332286,3.48515335,3.292699003,0.626340367,2.520104629,4.065318238,3.169086357,2.965201701,2.399673721,0.014975659,0.083746291
29,Tlaxcala,2019,2.507896332,2.397609819,2.591854527,0.01034094,0.076514542,-0.00028939,-0.002044704,5.013326058,4.665139907,1.020121111,1.042844747,5.758040917,5.532392528,5.365738755,5.62293483,5.975179431,5.141865948,1.849624104,6.653769456,3.513894609,1.857332496,3.466422722,3.280122896,0.620136055,2.531067468,4.077040698,3.183269844,2.979548375,2.53529412,0.007046335,0.083717445
29,Tlaxcala,2020,2.426088147,2.351197,2.487011039,0.01230452,0.071261289,4.66038E-05,-0.001017201,5.002170383,4.710422026,1.021860035,1.061172925,5.76756176,5.536885303,5.382535724,5.628741332,5.979851456,5.103205176,1.792158158,6.772973445,3.628269682,1.86332286,3.486005186,3.298197867,0.793790385,2.536088844,4.071476968,3.202760687,3.013679697,2.488550717,0.027494528,0.082550727
29,Tlaxcala,2021,2.553785967,2.442213153,2.63852919,0.01116074,0.0748423,7.67121E-05,-0.000567671,4.988808582,4.603804518,1.039676243,1.064835886,5.741461248,5.516512898,5.348129552,5.634364399,5.98437292,5.128202499,1.851971413,6.74929843,3.599157275,1.86332286,3.482158695,3.302547372,0.752048448,2.540950141,4.07228667,3.20709554,3.015778756,2.477121255,0.027888562,0.083057764
29,Tlaxcala,2022,2.826994274,2.698726731,2.921514804,0.01061495,0.070747027,0,0,5.010251181,4.688651147,1.03279776,1.059018637,5.773283864,5.546864564,5.382110739,5.639829009,5.988737275,5.13869826,1.9569684,6.744623829,3.594526244,1.875061263,3.538196578,3.324488233,0.747411808,2.54078673,4.072470482,3.206825876,3.016197354,2.478566496,0.018981559,0.082432013
29,Tlaxcala,2023,2.761296225,2.614665249,2.865920841,0.00993564,0.077131427,0,0,4.959451631,4.632664773,1.045210869,1.063622217,5.799035057,5.568744839,5.413457356,5.645158862,5.992938601,5.144263755,1.956888455,6.742130242,3.585827187,1.897627091,3.496791316,3.28510703,0.754348336,2.546316184,4.073058161,3.207634367,3.016197354,2.484299839,0.017829348,0.081916698
30,Veracruz de Ignacio de la Llave,2014,2.266772464,2.089410511,2.385534779,0.0138571,0.082206717,0.002456762,-0.026342867,5.874097219,5.367285086,0.934930637,1.01102713,6.481933834,6.301986994,6.01242255,6.449168188,6.713734335,6.013365897,1.865506207,7.451127705,3.541021464,2.136720567,4.209032197,3.987710943,0.551449998,2.046810388,4.605229604,3.752816431,3.285332228,3.003891166,0.010285083,0.075037216
30,Veracruz de Ignacio de la Llave,2015,2.33825723,2.182129214,2.446537167,0.01196646,0.082635153,-0.003249315,-0.028875979,5.847963595,5.36016345,0.920940138,0.977313639,6.476870739,6.303528889,5.994197892,6.4532148,6.716629696,6.015721242,1.868566799,7.473152867,3.559404412,2.149219113,4.22837469,4.028937077,0.57054294,2.05011162,4.605229604,3.752816431,3.285332228,3.003891166,0.011576648,0.07515083
30,Veracruz de Ignacio de la Llave,2016,2.456426769,2.304102592,2.562720999,0.01180528,0.079682118,-0.000739004,-0.024351698,5.868901765,5.352396717,0.925753738,0.984052043,6.462537549,6.295481552,5.96676151,6.457103858,6.719436947,6.005997968,1.873474177,7.475069882,3.557513446,2.170261715,4.246769315,4.018492453,0.571708832,2.053300894,4.616149802,3.754501229,3.29136885,3.055378331,0.007784823,0.072957121
30,Veracruz de Ignacio de la Llave,2017,2.625343324,2.491809767,2.721530335,0.01344296,0.079829532,-0.000100172,-0.016735535,5.855723838,5.373979863,0.934637822,0.982079006,6.474578996,6.293529389,6.007207774,6.460832468,6.722172898,5.994842403,1.880058178,7.492643866,3.571869084,2.176091259,4.242963592,4.021437396,0.589949601,2.056387929,4.616139291,3.754501229,3.293141483,3.056904851,0.012799534,0.072833492
30,Veracruz de Ignacio de la Llave,2018,2.665365197,2.542003348,2.756522005,0.01326818,0.083804724,0.00199965,-0.012209447,5.869465824,5.355248406,0.921677467,0.99356847,6.485457789,6.309290689,6.008488177,6.464403843,6.724840659,5.993588777,1.92072862,7.489833288,3.565512906,2.206825876,4.231749854,4.018159374,0.57863921,2.059375731,4.616370472,3.754501229,3.29136885,3.056904851,0.012952267,0.074817542
30,Veracruz de Ignacio de la Llave,2019,2.606607054,2.48733638,2.6953328,0.01236697,0.081377021,0.000687469,-0.017037195,5.841632227,5.379457811,0.973352709,1.010348091,6.497263954,6.310155474,6.041372549,6.479277953,6.738266075,6.003207883,1.944412834,7.492458174,3.553002944,2.227886705,4.238146506,4.025305865,0.568201724,2.073315143,4.617430227,3.814647069,3.294466226,3.171141151,0.006891059,0.074509178
30,Veracruz de Ignacio de la Llave,2020,2.336979775,2.201123897,2.435079538,0.02340257,0.080504437,-0.002212833,-0.017975738,5.882159532,5.419402207,0.958882082,1.029978719,6.52161071,6.319063148,6.093008559,6.482631797,6.74048538,5.968768314,1.95292034,7.542345994,3.600891968,2.283301229,4.261524556,4.040720984,0.654176542,2.075937754,4.603263489,3.822625679,3.319106059,3.145507171,0.022342061,0.071521628
30,Veracruz de Ignacio de la Llave,2021,2.543012046,2.403909431,2.6428304,0.03171462,0.081185008,0.00062917,-0.005978777,5.813666371,5.321437896,0.963401473,1.05391663,6.501210759,6.30972766,6.053327419,6.485828,6.742545879,5.992572561,1.996296836,7.515180689,3.569380137,2.311753861,4.257294498,4.036708722,0.606381365,2.078402654,4.602667578,3.823343791,3.31993844,3.142389466,0.020170576,0.074175496
30,Veracruz de Ignacio de la Llave,2022,2.822880418,2.680208561,2.924548052,0.01859795,0.081065495,0.00349667,0.00349667,5.817509179,5.338657657,0.961959395,1.03517421,6.506618394,6.305373944,6.07581439,6.488877302,6.744448049,5.998010076,2.051607502,7.518414559,3.596083335,2.324282455,4.279689753,4.032981193,0.617000341,2.054750116,4.602721786,3.823278557,3.31993844,3.142389466,0.014478715,0.072245837
30,Veracruz de Ignacio de la Llave,2023,2.711461342,2.552059534,2.821775467,0.00971269,0.081708636,0.000364909,0.000364909,5.77076993,5.386738787,0.98214331,1.026750807,6.530892607,6.322339226,6.112213759,6.491762461,6.746209504,6.00857392,2.071256578,7.497543231,3.573379917,2.36361198,4.296379954,4.045596772,0.605305046,2.054662054,4.602765147,3.823409015,3.319314304,3.145196406,0.015844716,0.07380711
31,Yucatan,2014,2.567038135,2.423311423,2.672217965,0.01192787,0.070540343,0.005444791,0.001502607,5.346182745,5.018113555,0.989600366,1.010934267,5.976252286,5.762277087,5.56622766,6.021598584,6.017251684,5.475811353,1.364214686,7.035366851,3.693027806,1.740362689,3.720820582,3.444357126,0.664641976,1.736106725,4.071624299,3.303843775,2.551449998,2.62838893,0.009193362,0.082879389
31,Yucatan,2015,2.551754873,2.415123655,2.65291323,0.01132514,0.072202103,0.000391057,-0.002592808,5.355723468,5.042693618,0.983995281,1.01801982,5.987475437,5.773989653,5.57668105,6.027931132,6.022154015,5.488302664,1.437989676,7.082336523,3.733342053,1.740362689,3.809761665,3.506910726,0.691965103,1.741728332,4.071624299,3.303843775,2.551449998,2.62838893,0.011373496,0.08296335
31,Yucatan,2016,2.701939092,2.564429327,2.80353905,0.01129123,0.067565177,0.002426983,0.000553049,5.345614829,5.026230828,0.99721608,1.023629946,5.996839896,5.781728096,5.588594366,6.034140152,6.026980403,5.506867318,1.492813032,7.074298338,3.716804746,1.755874856,3.8283376,3.529430354,0.649334859,1.747251184,4.068297205,3.304059466,2.558708571,2.688419822,0.006874991,0.07775801
31,Yucatan,2017,2.992248565,2.861408943,3.090011024,0.01059989,0.070800467,0.010640811,0.010072074,5.339721673,5.052259045,1.003735283,1.034851361,6.018208519,5.790940686,5.628272421,6.04018129,6.031773118,5.523457207,1.514773209,7.068649222,3.704184363,1.763427994,3.820857989,3.535420718,0.626340367,1.752673704,4.06840852,3.304059466,2.559906625,2.691965103,0.010539559,0.078134715
31,Yucatan,2018,2.998477303,2.853911049,3.104073789,0.01194492,0.07091712,0.010461455,0.010567192,5.33432103,5.049454494,1.008434001,1.028532783,6.022557444,5.79793613,5.628743374,6.046075885,6.036505934,5.540704352,1.54860952,7.094187811,3.722481745,1.763427994,3.838534271,3.545059585,0.636487896,1.757993422,4.068371418,3.304059466,2.557507202,2.691081492,0.011555584,0.082464582
31,Yucatan,2019,2.919872699,2.801492892,3.010376291,0.01071505,0.071179794,0.008844525,0.006980742,5.365830418,5.063029209,1.004623899,1.03725135,6.042024321,5.821991448,5.641346183,6.053696777,6.042282472,5.541770363,1.623736771,7.072147918,3.68856893,1.770852012,3.82949675,3.57426283,0.600972896,1.764703275,4.049760552,3.310480891,2.496929648,2.780317312,0.005649778,0.08294043
31,Yucatan,2020,2.537151405,2.416290934,2.629052638,0.00973633,0.066759748,0.003396173,0.001324257,5.374894919,5.096489412,1.01686602,1.038334061,6.051113531,5.828603834,5.65416306,6.05939565,6.046316025,5.502573151,1.597115411,7.132605591,3.746299003,1.785329835,3.86581438,3.594503044,0.695481676,1.769581228,4.040641892,3.31386722,2.514547753,2.747411808,0.020937622,0.077095587
31,Yucatan,2021,2.6776252,2.522913487,2.788359306,0.00737257,0.069521012,0.00445272,0.002962183,5.362637014,5.024879556,1.025616152,1.055470227,6.060117386,5.839718697,5.659993169,6.064962002,6.05022349,5.533209509,1.807522243,7.064065411,3.66280289,1.77815125,3.847510965,3.590618948,0.599883072,1.774331418,4.04453976,3.326949994,2.519827994,2.72916479,0.017175588,0.080208584
31,Yucatan,2022,2.872674785,2.732996528,2.975197364,0.00797627,0.070259051,0.003268166,0.003268166,5.369763947,5.098526052,1.031192758,1.048201826,6.068312049,5.839727491,5.68028383,6.07040289,6.053992957,5.545084868,1.99389352,7.12830901,3.704170257,1.77815125,3.847880997,3.596597096,0.655138435,1.79953348,4.044657333,3.327154512,2.519827994,2.72916479,0.01185487,0.077078014
31,Yucatan,2023,2.862238747,2.71761226,2.967379467,0.00781622,0.07172031,0.003672633,0.003640678,5.290189371,5.077936295,1.042627916,1.049166059,6.076950491,5.845720496,5.692712999,6.075710065,6.057646328,5.5679715,2.028732335,7.108108834,3.675105305,1.770852012,3.861773297,3.604657972,0.641474111,1.805233568,4.044500562,3.32858345,2.530199698,2.73479983,0.012791709,0.082006685
32,Zacatecas,2014,2.680951611,2.527745869,2.78851482,0.01674968,0.086927134,0.00654129,0.001947273,5.104104545,4.678035561,0.973134751,1.03914771,5.746148265,5.556207187,5.295468136,5.771080876,5.988118643,5.288853155,2.432333329,6.770323669,3.571428612,1.838849091,3.62355939,3.33243846,0.587710965,1.329229508,3.917295401,2.823474229,2.680335513,2.542825427,0.009165131,0.087388541
32,Zacatecas,2015,2.672005445,2.558648581,2.757251746,0.01514295,0.087313378,0.002510625,0.000444145,5.117864316,4.749055749,0.97223565,1.039308686,5.754414851,5.560096812,5.311601302,5.775561664,5.991064293,5.293696663,2.45484486,6.791860755,3.589772008,1.838849091,3.62910365,3.34849957,0.584331224,1.332755465,3.917295401,2.823474229,2.680335513,2.542825427,0.010620652,0.08716617
32,Zacatecas,2016,2.695726774,2.549456949,2.799354336,0.01457148,0.080407992,0.001531727,-0.000154256,5.122546799,4.720580985,0.980612162,1.053909265,5.7723041,5.57921178,5.327309882,5.779842426,5.993910829,5.298439449,2.472479026,6.785015714,3.579772762,1.838849091,3.633973156,3.35545152,0.549003262,1.336145313,3.924899264,2.827369273,2.684845362,2.572871602,0.006453813,0.086906486
32,Zacatecas,2017,2.670830087,2.562161961,2.753000545,0.01558189,0.081368083,-0.001223305,-0.001296819,5.124399877,4.719762053,0.987230877,1.036850936,5.783539133,5.593076625,5.333807861,5.78396929,5.996651745,5.306891559,2.482972103,6.800359345,3.589984062,1.838849091,3.648457594,3.371437317,0.558708571,1.339412312,3.924847633,2.827369273,2.685741739,2.574031268,0.010321824,0.088269224
32,Zacatecas,2018,2.713482143,2.607658719,2.795970341,0.01239004,0.083978003,0.000856337,-0.000685133,5.145413965,4.694982301,0.976299562,1.05259026,5.782693299,5.591308412,5.33463266,5.787932062,5.999281952,5.318500591,2.355629837,6.798433963,3.584411456,1.838849091,3.680516809,3.38039216,0.567026366,1.342549323,3.924847633,2.827369273,2.685741739,2.574031268,0.011582535,0.088907397
32,Zacatecas,2019,2.718775631,2.619594151,2.797004252,0.00860722,0.08838598,0.001044309,-0.00067523,5.147039098,4.741702984,1.003758404,1.055748165,5.797743826,5.606224389,5.349926056,5.799365366,6.010536125,5.302071691,2.453291976,6.802058309,3.575907775,1.838849091,3.677789391,3.391640703,0.584331224,1.353871696,3.892873407,2.883661435,2.745855195,2.688419822,0.005542625,0.088241334
32,Zacatecas,2020,2.498214033,2.366497668,2.596058016,0.02745275,0.083058435,0.001500545,-9.73726E-05,5.150725747,4.821585577,0.993212619,1.059579093,5.811518705,5.603727733,5.391600163,5.803016452,6.013288572,5.286384985,2.449025973,6.851781795,3.623759948,1.851258349,3.690727544,3.39252109,0.63447727,1.356966546,3.87540856,2.898725182,2.763427994,2.673941999,0.019858032,0.08628224
32,Zacatecas,2021,2.589145021,2.493764668,2.664820545,0.0232162,0.084691083,0.00097736,-0.000273756,5.168794965,4.795135868,1.004378301,1.077351733,5.816548844,5.613734027,5.388396081,5.806529983,6.01594415,5.307971587,2.485868224,6.828143778,3.594263718,1.857332496,3.691965103,3.400710637,0.589949601,1.359949434,3.874423831,2.909020854,2.752816431,2.663700925,0.017993354,0.087042834
32,Zacatecas,2022,2.573405433,2.462203271,2.659031506,0.01106033,0.086108946,-0.00316382,-0.003219353,5.06724387,4.807761587,0.992118643,1.061589004,5.818283312,5.604578099,5.407834321,5.809938631,6.018499529,5.314639495,2.507576728,6.835393037,3.605600223,1.857332496,3.684306646,3.407390904,0.599883072,1.357263805,3.874713689,2.909556029,2.752816431,2.663700925,0.013218893,0.086782923
32,Zacatecas,2023,2.533606848,2.404987573,2.629501342,0.01054064,0.082337149,-0.00312906,-0.002507615,5.048136758,4.713759269,1.00651148,1.051817854,5.810010608,5.605095931,5.385363144,5.813215253,6.020958027,5.324427868,2.6098519,6.837410614,3.60125689,1.851258349,3.698709349,3.419460073,0.610660163,1.361267984,3.875061263,2.909020854,2.756636108,2.667452953,0.013748495,0.087931771
